id,source,app,text,relevant,blocker,save_motivation,workaround,comparison,intent_type,severity,gender,category,price_band,age_band,evidence
133d7572-2e3d-4bca-bfbf-daeb53cddf94,play_store,AJIO,the options are good 👍,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
9ef03bf2-8d8c-4e0a-9ccc-58585ef7f97b,play_store,AJIO,Very good shop.And to safe Best,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
110d277f-9a05-4943-bc3f-278f685ee8e5,play_store,AJIO,Incredible features and the material is super soft and durable love it,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
46f6fd38-3da1-4ef8-aaef-6ff96d6bff7a,play_store,AJIO,quality of kids wear is just ok.,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
af902190-5fc1-46b5-a8b2-e8da4db6f3ae,play_store,AJIO,most worst shopping app can't order any thing I order 2 Shoes at price of 630 with heavy discount they Cencel that order.,False,na,na,na,na,na,na,unknown,footwear,under_1000,unknown,na
f159421c-8982-482d-a31b-5671e5a3a49b,play_store,AJIO,refresh rate capped to 60Hz on motorola phones,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
163ebb4b-4d9c-4c49-8582-8bed3b2e8eac,play_store,AJIO,Awesome products at good price😊,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
38ecaf2b-4995-4213-b1de-7c7f40da37e2,play_store,AJIO,"previous comments ""Your application day by day getting slow, Experience are getting worst after scrolling items are slow or loading..."" new comment: it's very Heavy graphic, taking long time to view images, even I have 5G or WiFi High speed internet your devloper team not improving this Feature",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
f76d54a4-ee55-479d-b3b5-cd2d95235d51,play_store,AJIO,bahut hi bekar hai online service product return ke liye laga hua hai to inka pickup wala aa hi nahi raha hai aur कंप्लेंट करने पर ये लोग date par date badhaye jaa rahe hai bas,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
0c24f6a6-54e2-4188-a181-70e17dc221be,play_store,AJIO,"This is such a disgusting app, by looking at an offer I have ordered one Avasa kurti with pant actually it was 700+ because of offer , i got it for 520 ... expected delivery date is 8/8/26 but on 7/8/26 they cancelled the order by themselves and sent a message of cancellation. I asked the reason ,they said that we had only one piece and It was damaged. Then I searched for the same dress it shows the price 1999 and selling faster ......... what the hell is this app doing?????",False,na,na,na,na,na,na,unknown,ethnic_occasion_wear,under_1000,unknown,na
e1000e83-78a8-4063-8ee4-786931ba5764,play_store,AJIO,demand for extra charges like platform 23rs cod fees 19rs....after all of these customer get late delivery....worst platform ever .... Messho is far better than Ajio,False,na,na,na,na,na,na,unknown,unknown,under_1000,unknown,na
8e08a39e-9091-4ca3-817e-bee978d8ef83,play_store,AJIO,"unnecessary platform fee and cod fees too much high, looks inspired by worst platform Flipkart",False,na,na,na,na,na,na,unknown,unknown,under_1000,unknown,na
54782ce4-1345-4cdc-a4e8-af82407fb3ca,play_store,AJIO,"The app was my first priority in the past, but recently the app isn't functioning appropriately. This is the 3rd time i m facing issues with the refund. These people don't have customer care numbers or any email to reach out to them. They cancel the our orders or exchange on their own wish and we can't help it than throwing away the product and our own hard earned money. I suggest to all the viewers and buyers to prefer some other tried application over this 'Failed' App.",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
f3647129-b70e-40a5-a926-e37a14f4838a,play_store,AJIO,mai kafi time se Ajio se shopping kr rhi hu bht achcha experience raha mera lekin ab maine ek dress purchase ki usme bottom missing h lekin na vo product exchange ho rha h or na hi refund ho rha h ab batayein us adhi adhuri dress ka kya krna h I m very disappointed pehle to adhi adhuri dress bhejo fir uspe koi action b na lo aj k baad se Ajio se kbhi koi shopping nhi krungi,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
cf3aa245-56e5-4b9d-9c10-7a8f2560735c,play_store,AJIO,so much disgusting application this is a fraud application.Didn't refunded my money.disgusting should be shut this application otherwise it will harm public because of it's policies #ajioisafraud,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
6b4ec4a4-1ef2-431a-afb2-9b7a462db31d,play_store,AJIO,very bad ajio send wrong item please dont buy any product from this ...,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
3a7a1b37-71a3-479d-ac2b-e1097495a2c7,play_store,AJIO,fraud application not refunded my money I called several times but didn't received any update. This application is for customer's harrasment Disappointed With services and also a disgusting site ever #ajioisfraud,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
81d7a812-d98f-4fd0-8827-698668b4ded6,play_store,AJIO,good quality and easy to return policy also,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
369974b9-4ca9-4852-afe8-86f08bce0468,play_store,AJIO,"too much Instagram photos, AI photos, too much overly sexualized women. worst search engine",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
6471fb28-9835-4cee-b2e7-4fbe656060f5,play_store,AJIO,price not match online platform,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
7f50a301-014b-470a-977b-d879289088fe,play_store,AJIO,app is too slow and lagging,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
089cbb14-f916-4e3f-871c-90588e71f945,play_store,AJIO,"can't find profile icon or previous orders. there's only cart and wishlist. extremely bad experience. update: happens on first install, stopping the app and restarting fixes it. still you lost an order worth 5k this way. I purchased from Myntra. also the choosing between ajio (normal, luxe, gram) is too much cognitive load. I just wanna search.",True,choice_overload,shortlisting,none_mentioned,no_comparison,conditional_intent,abandoned,unknown,unknown,above_5000,unknown,you lost an order worth 5k
c5163577-24c5-4932-9264-3ca52ed94e1a,play_store,AJIO,"worst app ever , they are scammers , I ordered a jeans , they charged an extra platform fee like ₹50 and they canceled the order on their own , I didn't cancel it. now the charges that I had paid they took it ,but did not get my cloth. 👎😡",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
db5576bf-d752-430b-9439-c76f3e047a5b,play_store,AJIO,good e commerce website,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
a3b6ede4-0af6-458e-9cd6-9503768244e3,play_store,AJIO,my friend recommended about this shopping app,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
162a6d37-6ce1-49d5-ab7a-8b2162ff49ab,play_store,AJIO,refund policy is too bad,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
5f2bea5d-b185-463f-bd15-7eeaa782478c,play_store,AJIO,charging return fees convenience fees. worst shopping app.,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
ed69b4e2-bfb9-4d81-b1de-ac9d5c5cb747,play_store,AJIO,"trust is gone, showing branded products but no brand info once the product is received. return charges are levied even if product is wrong",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
639ee836-3925-4b85-9fae-6406982a6e17,play_store,AJIO,it wasn't working normal data 😔,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
9e65af37-4d18-424d-8c87-020f67e1e802,play_store,AJIO,Reasonable prices and quality products,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
65a414d9-aa1f-448e-bd6f-9e1a23488cdd,play_store,AJIO,don't use this application waste of time,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
d4d94648-9414-4eea-9b23-e39235e1bf13,play_store,AJIO,very nice expected batter quality,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
902c5cf8-e0db-465c-b893-42727cd3ebf1,play_store,AJIO,"i download but I m unable to place a order however I have added product to the cart while placing it is saying ""sorry you can't place a new order"" not sure how would this issue resolved? could you please take a look on priority",True,other,buy_later_definite,none_mentioned,no_comparison,genuine_intent,delayed,unknown,unknown,unknown,unknown,unable to place a order
801e45a1-39a6-4149-ba61-97b37b2f5377,play_store,AJIO,"Very very worst app... Delivery agent pickup wrong product during exchange... still I am not received any refund or exchange product... customer support very worst.. everyone open ticket and closed automatically.. almost two weeks, I lost my money since my return policy expired...I suggest people to go with other apps like flipkart or mythra..they are providing good service",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
97da15e8-8f66-44a7-a8ed-0b1bb6a4ac80,play_store,AJIO,no place to check user reviews just random ratings to clothes easy to manipulate. can't trust this app,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
44c835de-d507-4cc6-a584-9335f081c422,play_store,AJIO,to much fees for delivery and app fees and delivery charges what are you doing guys,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
1961f06f-1a41-454e-bd68-b740ec8e3735,play_store,AJIO,Noncence delivery agent even they didn'pronounce properly.,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
2d86fa94-e78f-41ff-b5a1-fade554c42c1,play_store,AJIO,best app for shopping clothes,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
ea1fdd22-144d-4c02-9d9d-cc6b5f2ce641,play_store,AJIO,customer care needs to improve,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
72c12d5f-d021-402c-8a2c-6b0db23d3ba4,play_store,AJIO,"pathetic service, worst shopping app I've ever used I would never recommend anyone one of my friends to ever used ajio",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
85caba6f-aa65-481c-bf1c-7b283dd14ab3,play_store,AJIO,"ordered brown shoes in size 11, but AJIO delivered black shoes in size 10 and still charged me for their mistake. Why should customers pay for errors made by the company? This is completely unacceptable. A similar incident happened to someone I know as well, so this doesn't seem like a one-off mistake. Poor quality control, disappointing customer service, and a terrible shopping experience. I would never recommend AJIO. Horrible service and one of the worst online shopping platforms.",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
0f071774-ae7c-4742-a9c1-f85bd4d2e98d,play_store,AJIO,nice but very expensive,True,price_too_high,buy_later_definite,none_mentioned,no_comparison,conditional_intent,delayed,unknown,unknown,unknown,unknown,nice but very expensive
e05b6d4b-e8e0-434c-a615-4a3f475a08c8,play_store,AJIO,"please add ""buy now"" option for the products, each time when I want to buy a single product, I need to move all the products in my cart to wishlist (or remove them), so please add direct ""buy now"" option for product page just like other ecommerce platforms.",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
91786f9e-8fb7-4f71-8c1e-30a7f0802c26,play_store,AJIO,I am impressed with the services of the app it's really fabulous,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
e76fd145-0eba-4daf-9e92-9db76ebca56d,play_store,AJIO,this aap give orginal itam,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
49f9585c-80b2-42f9-a7a0-9d020570d549,play_store,AJIO,"it's a fraud company, don't even try it. not recommended at all. better go for myntra",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
56a6d1e0-62a3-4e0c-98e8-1410234a993e,play_store,AJIO,worst app and the product are very bad and they didnot provide tag and when you try to return the return the product they ask for the tag don5 buy anything from this site,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
039e2ef0-04e6-4ddc-81b4-016a0d97861e,play_store,AJIO,AJIO SUPER DELIVERY GOOD,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
6ba78616-6a7a-455d-863f-e1a1b84c8cc9,play_store,AJIO,very good app and to all buyers,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
0ec3cf9f-882c-46fe-9c16-06c9214650af,play_store,AJIO,"I have been using this app for last 10-12 years, but now this app version has become incompatible with my phone. sorry Ajio! you have lost a valuable and regular customer because I can't buy new phone just for this app version. this is torally Pathetic app now",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
734c6cf1-faf1-45bf-906e-f2b6e56beae6,play_store,AJIO,recent time open panne good app,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
6e98d80e-02f9-470b-9be5-e265f65b617a,play_store,AJIO,hope your product turns out to be good.,True,trust_quality,buy_later_definite,none_mentioned,no_comparison,conditional_intent,delayed,unknown,unknown,unknown,unknown,hope your product turns out to be good.
a53d0e52-356a-4cb3-92f4-16d21538b0ee,play_store,AJIO,The quality of clothes is so bad and we recieved totally different product,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
81298685-5259-4786-b03a-5ee3baa5dd30,play_store,AJIO,worst and its a scamming App,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
af219824-7b77-4e58-b021-0bdf314b2675,play_store,AJIO,please deliver fastly one day,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
0e62a2bf-62c3-4552-8056-f9eb04055c72,play_store,AJIO,Flipkart meesho myntra can't take platform charges,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
ffa8df26-e11e-4454-9fe4-e62dc7f6e847,play_store,AJIO,"don't order in this ajio waste of time no response ,the orders will automatically get cancelled and amount will be refunded into ajio wallet but not be transferred to account,when we order another time then it also get cancelled",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
d2392369-71fb-48f2-a274-3d81d1b22c53,play_store,AJIO,"Bad experience Whatever you buy from them, they will not change your product even your product is in warranty",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
938e22b2-3583-4005-9dec-3f2a9ea45235,play_store,AJIO,worst return experience,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
e08c1de2-ca24-4b91-8696-3fb0f062ba2e,play_store,AJIO,the delivery is taking too long,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
dbdd514d-9971-47ed-9237-1bb0c5d716b3,play_store,AJIO,where is password forgot option,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
aee3f6c2-aa3f-41da-9e42-5ad7c9b3ea86,play_store,AJIO,good gives lot of offers and discounts,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
fd6f8682-0b3f-4f62-a09f-148f8f34b3f4,play_store,AJIO,not allow to transfer amount in account,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
30a5ece3-e869-42c4-bdf4-55a49a5032f0,play_store,AJIO,this app has best quality clothes and better facilities I am fully content with this app. facilities that I like is they provide size chart you can choose clothes according to your height 😁,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
88ee9c03-e387-46d7-89d8-2fb0b224910a,play_store,AJIO,vrey good for clothing shop app,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
72c9539a-9b5a-41cc-b76a-d36655af2323,play_store,AJIO,delivery charges poorrrrrr,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
4dbc3a35-1d11-415e-909c-c5a28bda4296,play_store,AJIO,"very good 💯 for kids 😃 dresses for women,👌🏻👌🏻👌🏻👌🏻🏆🏆🍫👑tq so much ajio product is very good",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
cd21c587-8e53-442b-9449-8348b1448e20,play_store,AJIO,nice offer & nice ajio mole,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
4f2701ce-bdba-499b-a729-98e2eab3fd33,play_store,AJIO,excellent app because of coupons,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
3ec763ee-6975-461b-865f-8ee3fd5855ea,play_store,AJIO,best and rezanebal price best and very good aap,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
e1b8f1dd-d8a0-4dfe-916d-db6637b9e04b,play_store,AJIO,the orders are very delayed,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
ddfe33f7-8796-490d-8be2-a1f26fd64dab,play_store,AJIO,Good shopping experience,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
7a8d103d-a785-48de-ada2-df20490df396,play_store,AJIO,The material of the products is really nice and the quality of wow,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
a358a7e5-3fad-4410-8883-d808341413af,play_store,AJIO,"My request has still not been resolved after requesting multiple times. I ordered a particular product. Ajio delivers some unknown brand's product the size of which is also not right. Now you guys neither refund the product not exchange it. I've been trying for the last 15 days. This is terrible customer service and is unexpected from a ""brand"" like Ajio. This is all you reply ""don't worry"" and literally do nothing about it. I'm uninstalling the app.",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
1a7ef207-1d82-4fff-906a-90a79c24b897,play_store,AJIO,excellent and trustworthy app for genuine products. I always received the best and genuine products when ordered,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
af3f1289-7f62-4dda-bba5-f7a44f3ab39e,play_store,AJIO,aap log platform fees bhi lete ho aur delivery charge bhi,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
abe931ce-96fb-481b-9a15-389f70f2b71d,play_store,AJIO,Got the wrong product and tried to return it but they are charging for return of the wrong item also the WORST CUSTOMER SERVICE. I don't recommend buying from ajio.,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
1abf3511-cea7-423c-9a9e-cfec994fd7b7,play_store,AJIO,please remove platform charges because we genuinely purchase the product but the quality of product is too bad,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
5bdf2f8d-8a0b-411d-8a0b-e1d79f2f0e6d,play_store,AJIO,"ajio is getting worse day by day... The richer the company becomes, the cheaper the service it provides to its customers.",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
3026af3a-65a7-4539-baff-4fd0377d7637,play_store,AJIO,Worst platform ever i literally ordered a trackpant and that is delayed for 5 days even I called the delivery guy 25+ times still no response not from the app nor from the dilivery guy .,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
9ece2fd6-74b7-42ee-9130-43deece81450,play_store,AJIO,very reliable to find cheap brand products .,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
198ac986-1bc1-43d8-9b49-88dbba60b66d,play_store,AJIO,"When I called this delivery boy he told me after 1 hr order will be delivered,I wait for 2 hrs and again I call him than he stated abusing me and when I told him I will complaint against you he replied wherever you complain I don't care no-one can do anything to me.ajio service is absolute garbage.if you call customer care they will gave you a complain no. and a date of resolve but in reality no action taken. now I understand why people go for Flipkart,AJIO IS GARBAGE AAP.",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
6452eb75-3610-4486-8ec6-c7bd3d4f05a8,play_store,AJIO,This application have very slow facilities. i order my shoes from this site before 10 days but I didn't recieve. they say delay after 2 promise dilivery date in a row and i didn't know about the third one. i didn't receive my product it's a prepaid product. This app next name is disappointment,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
f4c00742-ce46-4bb3-887f-de13ea4861de,play_store,AJIO,worst delivery:once make an order & payment it is not delivered yet. automatically cancel the product after 15 days. really worst service... customer care says after 15 days it was a logistical issue.,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
ed062ac6-814e-4509-b558-7c84eb75743a,play_store,AJIO,worst app I ever seen,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
cebeba5a-db4f-48aa-9f43-7e2377da7a37,play_store,AJIO,"Very disappointing experience. The app is unreliable, slow, and full of bugs. Customer support was not helpful, and my issues remained unresolved despite multiple attempts. It failed to deliver what it promises, making it frustrating to use. I cannot recommend this app to anyone until these problems are fixed. Worst experience ever. This app has wasted my time and caused unnecessary frustration. Frequent errors, poor performance, and an unresponsive support team make it one of the worst apps.",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
2b30db00-1dcc-44da-a7d6-7ddcedc51596,play_store,AJIO,its so many struggle for find my address in map😅.,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
b00bbc67-fbaf-413d-9906-6719c571d1b3,play_store,AJIO,"app is good, i want to complain about ajio service, order on 22 july and today is 5 august still product did not diliver and cancellation option is not enabled i could not cancel.This is really irritating. Even customer care there is no one to raise ticket we have to do self, we cant connect with any person yo resolve issue.",False,na,na,na,na,na,na,na,na,na,na,na
fcbfed0c-bdda-4719-8145-4f81597bc924,play_store,AJIO,very very bad service first the delivery they said they will deliver by 1 august but i got it at 4 august secondly i ordered two products one was missing and one was unsealed very very bad i reported yesterday but didn't get a refund yet.,False,na,na,na,na,na,na,na,na,na,na,na
45c1fcb3-255c-412b-9263-ff56c8280430,play_store,AJIO,bhot bhot bhot axa h shopping k liye,False,na,na,na,na,na,na,na,na,na,na,na
39b24ab8-e612-4227-9d06-7c129efe6dfb,play_store,AJIO,the app and website both lags too much rest it's all good prizes also reasonable,False,na,na,na,na,na,na,na,na,na,na,na
471ca849-757a-4db9-a067-3adc06f097a5,play_store,AJIO,"This is the worst app I've come across. Every time I try to buy a product, it shows 'out of stock' as soon as I open it. Really frustrating.",True,stock_unavailable,unclear,none_mentioned,no_comparison,conditional_intent,delayed,unknown,unknown,unknown,unknown,it shows 'out of stock' as soon as I open it
5a551d29-12c4-49c2-997f-49f8a661b0a4,play_store,AJIO,product image quality is not good pls make changes to show hd quality image,False,na,na,na,na,na,na,na,na,na,na,na
3bf184f1-c7e0-4185-ade5-1198b16dd3cb,play_store,AJIO,Branded Products And Very Happy To Shopping This Platform.,False,na,na,na,na,na,na,na,na,na,na,na
71d4e07e-9d26-4ff2-b106-db702541bedd,play_store,AJIO,third class app. showing results. after adding in cart it shows product not available for your location. they don't have location filter.,True,product_findability,unclear,none_mentioned,no_comparison,conditional_intent,abandoned,unknown,unknown,unknown,unknown,after adding in cart it shows product not available for your location
8cdb49b2-0038-4368-a316-e83b45966bf1,play_store,AJIO,so high quality product in app best app for shopping for like boy,False,na,na,na,na,na,na,na,na,na,na,na
5e7071a2-da8f-433e-ac1c-f593409b5a17,play_store,AJIO,slow and not like Amazon pls make it better than Amazon Flipkart because it's a swadeshi platform,False,na,na,na,na,na,na,na,na,na,na,na
f8ba8fd1-10fa-4f7d-8e07-3a31c632e678,play_store,AJIO,nice app with the best cost,False,na,na,na,na,na,na,na,na,na,na,na
267d0878-0f71-43db-b47f-1d6e844ab819,play_store,AJIO,All sizes are not available for every product,True,stock_size_gone,unclear,none_mentioned,no_comparison,conditional_intent,delayed,unknown,unknown,unknown,unknown,All sizes are not available for every product
f9705aa4-be7a-4455-856b-cb0852bb4e8d,play_store,AJIO,very good shopping app,False,na,na,na,na,na,na,na,na,na,na,na
720fe7d4-e33c-4c60-a98b-af5850d9e69c,play_store,AJIO,very good and reasonable price 👍,False,na,na,na,na,na,na,na,na,na,na,na
c14f6b18-0325-449d-a287-bdf63b96a8aa,play_store,AJIO,im ajio fast time parchece,False,na,na,na,na,na,na,na,na,na,na,na
6cb3aaef-246c-403f-85f3-ba5d7c93943b,play_store,AJIO,"worst experience ever,2Days o after cancelling my order ,Ajio application shows that the refund has been initiated but I still have not received any refund after 48 hours of cancelled the order",False,na,na,na,na,na,na,na,na,na,na,na
eedcef7f-4641-4f03-9fcd-7d72bebe061e,play_store,AJIO,this is nice app for clothes and vary good coulity couttun clothes and paint 👍🏻👍🏻,False,na,na,na,na,na,na,na,na,na,na,na
7a74e702-5543-46d1-ac87-b26bceabe0b7,play_store,AJIO,The app is not ready to save my address. How am I supposed to proceed with my order.,False,na,na,na,na,na,na,na,na,na,na,na
53d79cd8-d8c9-4455-b636-74903b12f433,play_store,AJIO,"i ordered a shoe pair and i found it very tight now neither they are exchanging it nor returning. and customer support is totally useless. nobody picks up the call, chat supportive is slower than sloth. worst experience ever I will go to consumer forum. and never ever buy anything from Ajio. delivery partners are pathetic. Flipkart is best. i will never ever buy anything on Ajio again.",False,na,na,na,na,na,na,na,na,na,na,na
5072fb03-4a31-489e-bb89-a87665d6bba2,play_store,AJIO,"Useless Service : No better support ,no better logistics partner",False,na,na,na,na,na,na,na,na,na,na,na
38e38fe4-3e67-4704-8151-1572b8ce407a,play_store,AJIO,poor customer care and service,False,na,na,na,na,na,na,na,na,na,na,na
7532ebbb-6e6e-42e7-ac77-029e39eb6c66,play_store,AJIO,"Slow app, useless customer care, unable to cancel, no pickup on time. If you want your money to be stuck and run behind them for the same, buy from Ajio.",False,na,na,na,na,na,na,na,na,na,na,na
bb7d1155-05ff-4da7-8a1d-2318710517de,play_store,AJIO,I have bought some stuff from ajio on cod and now i wanted to return it. i gave my bank details wrong accidently and now trying to change bank details ... it is not working now and the products that i bought are already picked up.... i tried calling customer care no support from them.,False,na,na,na,na,na,na,na,na,na,na,na
b379b440-5c30-4d70-80dc-0b9fbf15da8a,play_store,AJIO,they cancelled my 2 orders with reason given that it's from the seller's end. and we can't do anything in that. so I reorder the things and now they are imposing high prices on the same products.,False,na,na,na,na,na,na,na,na,na,na,na
fdc8e496-1f02-463c-9a17-518a40bb1a2f,play_store,AJIO,"I received the wrong order, and it is also used, totally disgusting I have been ordering from ajio for many years, but the product quality has been deteriorating lately; I feel like I might have to stop ordering now.",False,na,na,na,na,na,na,na,na,na,na,na
a3b5b808-362a-44f5-bc2a-e5420d8e21ec,play_store,AJIO,I just ordered it let me see,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
d64072c1-24c1-4eff-b950-ca349759670b,play_store,AJIO,"bad because when I return my order I didn't get full refund in my back account instead I got less money back,and I got rest of money in ajio wallet which can be use only within 24 hours.My money got wasted (almost 45 rs).",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
22ef7289-cfe7-4646-968a-57b3a1556450,play_store,AJIO,very poor delivery service i made first order that is delayed by 3-4 days. then i thought ts ok some times it can be delayed. then i placed 1 more order that is also same 3 days lete delivery it is showing.now a days other apps r giving 30 min. delievery and these guys r living in mars i think that's why they r taking 7 days to deliver 1 items very pathetic service. I'll never suggest anyone in my future to order from ajio.,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
132d9871-d240-485a-9785-5bd2d19b023a,play_store,AJIO,all products duplicate don't buy anny product,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
d72d0e74-c819-429a-986e-c6cf114c5b99,play_store,AJIO,big size not available 😞,True,stock_size_gone,buy_later_definite,none_mentioned,no_comparison,conditional_intent,delayed,unknown,unknown,unknown,unknown,big size not available 😞
9eed495d-724c-4d67-a176-1e43513a36f9,play_store,AJIO,ghatiya app h same product return lgao bolte h same nhi jo aaya h same hi do fir bhi inka logo nhi milega or har baar ka yahi h,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
19f43438-d719-47d5-ad9f-c5113c140eb0,play_store,AJIO,Start reselling on Ajio your sales will increase too.,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
08bd5ba5-41aa-4843-af6f-4b5d6dcb99d9,play_store,AJIO,The customer support is very good and I am impressed with the same,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
1ec4477b-a072-4b2a-8892-d6c4a0da9f14,play_store,AJIO,Excellent options and prices,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
ee2ced98-b8db-4b1b-b136-4bc16307c031,play_store,AJIO,"doesn't even deserve 1 star. thirdclass support useless delivery turn around time. they don't even track the shipments even after 10 days of booking date. pathetic app, pathetic support and pathetic experience. Selling thirdclass quality products and telling customers not return.",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
2eb0e7a7-a023-44c1-9064-71c7a74192fc,play_store,AJIO,"WORST EVER RETAIL APP!!! For those who read this review I request them not to place even a single order with Ajio. I had ordered three sets of Bermudas with them and I had received only two of them and had to pay full. When I contacted their customer support, they blatantly refused to either refund or deliver the product. When asked for proof to back their claim they don't have any words. Order your clothes elsewhere or you'll end up losing your money.",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
d00d938b-6475-41e4-9fa4-cc25c7a2c36a,play_store,AJIO,very good products to buying app is too good 👍,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
58cd8ba0-602f-4e8b-aef2-faffeb408462,play_store,AJIO,it's a good platform where we can purchase good quantity products It's amazing,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
560cd3c3-8ca7-4618-9f2e-888fb065777c,play_store,AJIO,it's very very good app ....all brands very nice... good quality... good survice... good response... Aajio 👌🤩,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
fedcbf84-5b4f-4c29-b8d6-337bd07432df,play_store,AJIO,I found here what i am looking from long time,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
